image_path,label
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_03_04_0161.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_18_24_54_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0068.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_11_00_Pro (4).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_00_03_0083.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_08_10_0170.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260220_00_09_54_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260220_00_10_09_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_00_10_0092.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_00_01_0111.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_09_04_0018.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_08_08_0200.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_05_10_0028.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_18_33_15_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_08_01_0041.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_20_31_39_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_07_08_0006.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_17_19_25_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_04_42_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_27_30_Pro (3).jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_05_01_0138.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_04_08_0153.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_02_10_0031.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_22_21_45_Pro (3).jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_05_10_0137.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_01_01_0014.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_10_59_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_02_03_0136.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_10_41_Pro (5).jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_00_01_0100.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_03_10_0155.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_20_44_50_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_09_08_0115.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_02_03_0154.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_01_08_0048.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_10_39_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_04_30_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0140.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_08_03_0155.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_07_10_0143.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_17_31_17_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_07_03_0007.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_07_10_0041.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_01_01_0002.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_08_01_0034.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_00_01_0040.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_02_10_0023.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_00_10_0099.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_04_01_0111.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_00_10_0186.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_01_03_0075.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_27_33_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_03_08_0031.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_20_20_31_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_18_35_50_Pro (3).jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\Right\frame_09_03_0118.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_01_03_0128.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260220_00_09_52_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\02_closeup_fist\WIN_20260220_19_16_48_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_05_04_0177.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_07_03_0159.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_09_04_0005.png,Fist
D:\Downloadf\gestures_resized\gestures\02_closeup_fist\WIN_20260220_19_15_43_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_01_03_0183.png,Fist
D:\Downloadf\gestures_resized\gestures\02_closeup_fist\WIN_20260220_19_15_01_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_02_01_0170.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_08_01_0157.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0133.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_03_01_0067.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_01_03_0073.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_08_04_0167.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_20_01_39_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260220_00_10_10_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_17_23_06_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_01_10_0034.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_07_03_0053.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_05_04_0189.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_07_03_0198.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_22_18_17_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_00_10_0064.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_05_03_0093.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_05_05_Pro (5).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_07_03_0072.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_18_03_00_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_05_00_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_04_03_0067.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_18_23_34_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_07_01_0010.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_09_03_0007.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_18_02_58_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_04_58_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_18_15_28_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_07_01_0175.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_18_02_57_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0132.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_05_08_0183.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_03_10_0163.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_20_36_37_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_20_20_30_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_00_01_0099.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_05_03_0117.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_02_08_0007.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_02_08_0114.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_09_03_0088.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_02_10_0187.png,Palm
D:\Downloadf\gestures_resized\gestures\02_closeup_fist\WIN_20260220_19_17_08_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\Right\frame_09_03_0027.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_03_01_0066.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260220_00_07_11_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_20_35_07_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260220_00_09_08_Pro (3).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_01_03_0086.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_04_10_0173.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_03_04_0160.png,Fist
D:\Downloadf\gestures_resized\gestures\02_closeup_fist\WIN_20260220_19_16_10_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_02_10_0030.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_11_00_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_04_03_0099.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_04_16_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_09_08_0123.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_03_03_0091.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\Right\frame_09_03_0183.png,Fist
D:\Downloadf\gestures_resized\gestures\02_closeup_fist\WIN_20260220_19_16_07_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_17_31_16_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_05_03_0143.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_01_04_0167.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_04_48_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_05_01_0194.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_20_36_40_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_04_08_0031.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_06_01_0194.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_02_41_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_08_08_0019.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_20_08_40_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\02_closeup_fist\WIN_20260220_19_17_04_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_03_04_0047.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_04_03_0166.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_05_03_0061.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_07_08_0176.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_05_01_0030.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_07_04_0001.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_02_10_0195.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_02_45_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_22_23_41_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_04_08_0198.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_05_18_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_08_01_0197.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_22_18_25_Pro (4).jpg,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_01_10_0006.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_20_35_32_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\02_closeup_fist\WIN_20260220_19_15_51_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_05_04_0056.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0001.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_06_08_0177.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0021.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_27_26_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_18_15_20_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_07_03_0117.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_01_01_0006.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_06_08_0012.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_08_01_0044.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_02_08_0038.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_08_01_0162.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_00_04_0052.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_02_10_0075.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_18_18_27_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_02_31_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_00_01_0081.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_07_03_0075.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_08_10_0049.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_05_04_0015.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_08_04_0052.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_03_10_0157.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_09_03_0035.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_19_14_55_Pro (3).jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_06_10_0199.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_18_19_41_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0012.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_01_01_0030.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_08_01_0159.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_00_04_0141.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_01_53_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_05_08_0026.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_04_10_0159.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0099.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_20_30_01_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_08_08_0036.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_04_03_0053.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_00_01_0101.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_05_03_0036.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_00_04_0032.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_19_13_51_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\Right\frame_09_03_0194.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_00_03_0170.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_07_01_0198.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_02_03_0167.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_20_46_30_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_52_26_Pro (5).jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_52_22_Pro (3).jpg,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_02_10_0194.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_07_01_0145.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_52_29_Pro (3).jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_08_01_0171.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_03_10_0108.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_08_04_0027.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_19_13_42_Pro (3).jpg,Fist
D:\Downloadf\gestures_resized\gestures\02_closeup_fist\WIN_20260220_19_14_54_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_02_49_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_03_04_0058.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_20_01_48_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_09_04_0080.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_03_03_0051.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_05_00_Pro (4).jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_01_10_0043.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_07_08_0057.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_04_47_Pro (3).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_10_53_Pro (5).jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_09_10_0025.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_04_10_0184.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260220_00_09_28_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_00_04_0015.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_08_04_0013.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_52_18_Pro (4).jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_07_01_0193.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_09_01_0168.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_02_04_0175.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_09_08_0003.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_20_45_23_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_19_14_51_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\Right\frame_09_03_0184.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_01_10_0028.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_02_01_0091.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_18_33_17_Pro (3).jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_07_04_0164.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_09_04_0007.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_18_35_08_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_00_10_0079.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_05_02_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_07_03_0040.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_07_04_0009.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_02_08_0042.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_09_10_0193.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_03_01_0020.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_20_01_21_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_27_28_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_22_23_36_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_06_08_0064.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_27_26_Pro (3).jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_04_03_0081.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_08_03_0096.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_08_04_0041.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_52_04_Pro (4).jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_06_01_0054.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_04_03_0108.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_11_02_Pro (6).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_18_15_35_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_04_03_0169.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_01_08_0174.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_08_03_0007.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_18_25_09_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_20_44_01_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_08_08_0035.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_07_01_0008.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_17_24_59_Pro.jpg,Palm
